<http://www.wikidata.org/entity/Q268713>,"""DOID:0050746""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q283108>,"""DOID:14179""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q284070>,"""DOID:10611""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q303123>,"""DOID:6683""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q393477>,"""DOID:11101""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q370066>,"""DOID:1278""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q386346>,"""DOID:1089""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q387082>,"""DOID:12704""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q390791>,"""DOID:5230""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q403463>,"""DOID:8461""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q418418>,"""DOID:227""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q422225>,"""DOID:8866""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q431643>,"""DOID:10907""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q432396>,"""DOID:13911""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q444662>,"""DOID:0050252""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q464067>,"""DOID:1564""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q478389>,"""DOID:4667""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q496812>,"""DOID:615""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q504775>,"""DOID:11054""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q506659>,"""DOID:11132""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q506659>,"""DOID:2883""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q521863>,"""DOID:5572""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q531012>,"""DOID:0050328""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q536269>,"""DOID:0050771""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q539465>,"""DOID:13924""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q539465>,"""DOID:3758""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q541244>,"""DOID:12971""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q544006>,"""DOID:2030""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q551085>,"""DOID:322""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q552330>,"""DOID:4760""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q552348>,"""DOID:12269""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q552348>,"""DOID:13593""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q556281>,"""DOID:13223""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q574905>,"""DOID:0060185""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q576109>,"""DOID:12800""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q578994>,"""DOID:883""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q579665>,"""DOID:9565""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q582904>,"""DOID:12328""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q584211>,"""DOID:9912""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q584560>,"""DOID:4540""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q586009>,"""DOID:0050618""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q591256>,"""DOID:0050909""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q595083>,"""DOID:3933""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q604075>,"""DOID:0050430""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q608085>,"""DOID:3159""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q609165>,"""DOID:0050787""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q610075>,"""DOID:0050460""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q611458>,"""DOID:8869""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q612093>,"""DOID:2999""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q614750>,"""DOID:2799""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q631361>,"""DOID:8947""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q646664>,"""DOID:11099""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q646664>,"""DOID:1709""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q657193>,"""DOID:14221""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q675311>,"""DOID:14040""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q684840>,"""DOID:13096""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q712320>,"""DOID:1556""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q720032>,"""DOID:0050495""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q727028>,"""DOID:104""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q32057211>,"""DOID:2883""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q55011088>,"""DOID:11099""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q8277>,"""DOID:2377""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q8285>,"""DOID:437""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q12135>,"""DOID:0050329""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q12135>,"""DOID:150""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q16495>,"""DOID:14351""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q36855>,"""DOID:0050211""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q36956>,"""DOID:1024""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q42982>,"""DOID:1205""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q49989>,"""DOID:11949""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q51993>,"""DOID:4325""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q730877>,"""DOID:11111""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q744790>,"""DOID:2908""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q745550>,"""DOID:2636""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q622437>,"""DOID:13372""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q752216>,"""DOID:2739""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q753904>,"""DOID:1586""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q762713>,"""DOID:2487""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q766856>,"""DOID:9212""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q775927>,"""DOID:12179""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q784564>,"""DOID:0060130""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q799615>,"""DOID:3341""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q812671>,"""DOID:0060345""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q815753>,"""DOID:1080""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q819207>,"""DOID:4184""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q822598>,"""DOID:13068""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q829150>,"""DOID:2750""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q842169>,"""DOID:10080""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q848371>,"""DOID:9201""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q860395>,"""DOID:10573""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q863857>,"""DOID:2423""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q883850>,"""DOID:10348""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q883863>,"""DOID:529""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q890367>,"""DOID:9278""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q896643>,"""DOID:0050581""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q906492>,"""DOID:543""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q913856>,"""DOID:12705""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q917227>,"""DOID:3323""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q918285>,"""DOID:3948""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q922971>,"""DOID:11896""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q928424>,"""DOID:0050476""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q935293>,"""DOID:3326""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q946278>,"""DOID:9392""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q953049>,"""DOID:146""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q959457>,"""DOID:3401""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q974691>,"""DOID:13777""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q977090>,"""DOID:2272""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q979129>,"""DOID:0060731""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q991037>,"""DOID:606""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q994794>,"""DOID:9672""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1022718>,"""DOID:13945""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1023604>,"""DOID:0050834""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1026326>,"""DOID:4734""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1047551>,"""DOID:5032""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1051355>,"""DOID:1768""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1052626>,"""DOID:12118""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1053824>,"""DOID:10300""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1066311>,"""DOID:3223""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1068997>,"""DOID:1762""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1072420>,"""DOID:12236""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1077139>,"""DOID:2769""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1088030>,"""DOID:5213""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1088156>,"""DOID:1040""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1127727>,"""DOID:4253""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1128440>,"""DOID:14115""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1130519>,"""DOID:4079""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1132056>,"""DOID:431""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1140000>,"""DOID:3803""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1145668>,"""DOID:583""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1151801>,"""DOID:9258""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1172076>,"""DOID:0050868""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1179460>,"""DOID:1062""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1193891>,"""DOID:4543""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1209744>,"""DOID:363""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1227160>,"""DOID:10075""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1243807>,"""DOID:11917""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1251847>,"""DOID:11721""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1255956>,"""DOID:0060171""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1255956>,"""DOID:0080422""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1266395>,"""DOID:10021""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1269307>,"""DOID:1934""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1276885>,"""DOID:6676""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1283054>,"""DOID:0080041""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1286848>,"""DOID:14705""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1332565>,"""DOID:0080551""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1339466>,"""DOID:3642""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1340774>,"""DOID:1002""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1342455>,"""DOID:3297""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1346721>,"""DOID:4794""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1360044>,"""DOID:11193""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1403045>,"""DOID:0060358""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1404470>,"""DOID:11042""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1409160>,"""DOID:13576""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1416773>,"""DOID:9113""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1419225>,"""DOID:10755""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1427959>,"""DOID:13711""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1435223>,"""DOID:1312""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1435409>,"""DOID:14190""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1442621>,"""DOID:1388""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1446169>,"""DOID:854""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1470140>,"""DOID:12053""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1476361>,"""DOID:321""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1476525>,"""DOID:3146""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1476789>,"""DOID:560""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1491661>,"""DOID:0080540""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1495797>,"""DOID:9410""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1501239>,"""DOID:3892""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1507609>,"""DOID:14223""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1538227>,"""DOID:0060473""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1544884>,"""DOID:0050561""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q55013102>,"""DOID:3297""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q201989>,"""DOID:11729""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1522871>,"""DOID:14181""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1524940>,"""DOID:5648""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1526459>,"""DOID:8553""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1570013>,"""DOID:2452""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1361515>,"""DOID:10273""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1583485>,"""DOID:2732""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1585753>,"""DOID:1829""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1586088>,"""DOID:11199""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1598200>,"""DOID:0050758""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1601794>,"""DOID:1398""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1617386>,"""DOID:3893""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1621830>,"""DOID:0080162""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1634879>,"""DOID:640""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1640292>,"""DOID:0050145""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1642170>,"""DOID:0050120""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1660341>,"""DOID:14276""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1679678>,"""DOID:1097""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1698867>,"""DOID:0060264""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1704531>,"""DOID:5374""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1718432>,"""DOID:14780""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1725245>,"""DOID:0060480""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1756640>,"""DOID:12904""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1757427>,"""DOID:12450""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1757915>,"""DOID:13884""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1759600>,"""DOID:13270""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1760461>,"""DOID:5425""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1781515>,"""DOID:0110635""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1787020>,"""DOID:13481""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1826391>,"""DOID:8929""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1827377>,"""DOID:4425""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1860507>,"""DOID:11722""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1876206>,"""DOID:3210""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1908194>,"""DOID:1245""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1928978>,"""DOID:934""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1934513>,"""DOID:8941""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1951267>,"""DOID:13099""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1975850>,"""DOID:10301""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q1981345>,"""DOID:2001""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2012569>,"""DOID:288""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2015728>,"""DOID:599""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2019832>,"""DOID:3343""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2027515>,"""DOID:0060878""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2028074>,"""DOID:0050266""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2035074>,"""DOID:5408""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2044949>,"""DOID:2566""^^<http://www.w3.org/2001/XMLSchema#string>"
<http://www.wikidata.org/entity/Q2051565>,"""DOID:0050455""^^<http://www.w3.org/2001/XMLSchema#string>"
